CPD ID,Plate ID,Well
CPD_334473,APL001605,L19
CPD_335433,APL001608,B21
CPD_336452,APL001611,D18
CPD_336174,APL001611,G07
CPD_337644,APL001615,F15
CPD_337811,APL001616,G17
CPD_338781,APL001619,I21
CPD_343893,APL001635,K10
CPD_344281,APL001636,D07
CPD_346525,APL001643,F09
CPD_348551,APL001649,B15
CPD_348490,APL001649,G20
CPD_349475,APL001652,L05
CPD_350445,APL001655,P07
CPD_353897,APL001666,K14
CPD_355340,APL001670,N16
CPD_355397,APL001671,A11
CPD_355820,APL001672,C18
CPD_358212,APL001679,J20
CPD_358470,APL001680,P04
CPD_360551,APL001688,N16
CPD_245341,APL003272,N16
CPD_319090,APL001557,D05
CPD_319447,APL001558,B15
CPD_319756,APL001559,N13
CPD_320617,APL001562,O10
CPD_320887,APL001563,M17
CPD_321390,APL001564,B08
CPD_322260,APL001567,F05
CPD_323977,APL001572,D20
CPD_325780,APL001578,L09
CPD_327431,APL001583,D04
CPD_330232,APL001592,F05
CPD_330130,APL001592,G19
CPD_330707,APL001594,M03
CPD_332284,APL001598,L20
CPD_333733,APL001603,C16
CPD_334853,APL001606,D16
CPD_334649,APL001606,K04
CPD_335464,APL001608,B10
CPD_337122,APL001614,A05
CPD_340496,APL001624,N15
CPD_342164,APL001629,H16
CPD_341990,APL001629,K12
CPD_343117,APL001632,F15
CPD_343721,APL001634,D08
CPD_343738,APL001634,F12
CPD_344644,APL001637,J17
CPD_346265,APL001642,N04
CPD_346462,APL001643,G14
CPD_347742,APL001647,O11
CPD_348900,APL001650,N21
CPD_353186,APL001664,K15
CPD_355316,APL001670,N10
CPD_356440,APL001674,A16
CPD_363566,APL001684,A03
CPD_318052,APL001554,A06
CPD_320927,APL001563,M08
CPD_323239,APL001570,H13
CPD_323248,APL001570,J15
CPD_323559,APL001571,J13
CPD_323769,APL001572,C08
CPD_324397,APL001574,K04
CPD_325897,APL001578,F20
CPD_326092,APL001579,L07
CPD_330342,APL001592,D14
CPD_330192,APL001592,E16
CPD_330505,APL001593,I14
CPD_334645,APL001606,C04
CPD_334901,APL001607,C07
CPD_335216,APL001608,M05
CPD_335856,APL001610,I07
CPD_340202,APL001623,B04
CPD_341339,APL001627,I08
CPD_341702,APL001628,I20
CPD_341579,APL001628,O07
CPD_342188,APL001629,H22
CPD_343039,APL001632,F16
CPD_343017,APL001632,H10
CPD_343350,APL001633,N13
CPD_343577,APL001634,C12
CPD_344761,APL001638,C07
CPD_345568,APL001640,J09
CPD_345795,APL001641,O06
CPD_346472,APL001643,K16
CPD_346584,APL001643,L04
CPD_348433,APL001649,E06
CPD_348369,APL001649,E09
CPD_348846,APL001650,P07
CPD_349407,APL001652,C10
CPD_350017,APL001654,G21
CPD_350185,APL001654,H04
CPD_350235,APL001654,L16
CPD_350132,APL001654,N09
CPD_350688,APL001656,G10
CPD_354305,APL001667,P15
CPD_357489,APL001677,P17
CPD_360026,APL001687,C06
CPD_317627,APL001552,N18
CPD_319594,APL001559,K11
CPD_319993,APL001560,O14
CPD_322797,APL001569,K19
CPD_323424,APL001571,K19
CPD_324292,APL001573,J18
CPD_324606,APL001574,N16
CPD_324705,APL001575,C21
CPD_324995,APL001576,G13
CPD_325936,APL001579,C09
CPD_326486,APL001580,B08
CPD_328136,APL001585,L20
CPD_328278,APL001586,G16
CPD_330382,APL001593,C03
CPD_330875,APL001594,N05
CPD_331190,APL001595,F05
CPD_332290,APL001598,H22
CPD_332292,APL001598,L22
CPD_332877,APL001600,B21
CPD_336232,APL001611,K21
CPD_347506,APL001620,I20
CPD_341693,APL001628,G18
CPD_342600,APL001631,C06
CPD_342698,APL001631,H09
CPD_346113,APL001642,K06
CPD_346343,APL001643,I03
CPD_346361,APL001643,M07
CPD_349011,APL001651,K09
CPD_349456,APL001652,E22
CPD_350641,APL001656,G17
CPD_351234,APL001658,K05
CPD_351481,APL001658,N08
CPD_351935,APL001660,K21
CPD_353665,APL001665,J15
CPD_353761,APL001665,J20
CPD_360155,APL001687,F17
CPD_318141,APL001554,D07
CPD_319615,APL001559,E17
CPD_319709,APL001559,O22
CPD_321680,APL001565,F19
CPD_322856,APL001569,C16
CPD_322946,APL001569,J17
CPD_323664,APL001571,L20
CPD_325246,APL001576,N16
CPD_326032,APL001579,C14
CPD_328389,APL001586,F04
CPD_328672,APL001587,L13
CPD_331271,APL001595,H06
CPD_331938,APL001597,F14
CPD_332000,APL001598,A09
CPD_333310,APL001602,E09
CPD_334785,APL001606,L17
CPD_334985,APL001607,K08
CPD_335143,APL001607,L08
CPD_335685,APL001609,B05
CPD_336165,APL001611,E05
CPD_336181,APL001611,E09
CPD_339072,APL001620,E17
CPD_339958,APL001622,D22
CPD_342125,APL001629,J06
CPD_342006,APL001629,K16
CPD_342767,APL001631,B08
CPD_344914,APL001638,H05
CPD_347614,APL001646,P19
CPD_348345,APL001649,E03
CPD_348419,APL001649,I21
CPD_348665,APL001650,E03
CPD_349971,APL001654,K09
CPD_350494,APL001655,B21
CPD_350580,APL001655,N22
CPD_350841,APL001656,J08
CPD_352090,APL001660,H21
CPD_356681,APL001675,C15
CPD_359702,APL001686,K04
CPD_360707,APL001689,E16
CPD_320752,APL001562,P04
CPD_321614,APL001565,B03
CPD_321937,APL001566,J03
CPD_321942,APL001566,D05
CPD_322514,APL001568,C10
CPD_323639,APL001571,J14
CPD_324699,APL001575,G19
CPD_326059,APL001579,I20
CPD_326916,APL001582,M13
CPD_330021,APL001591,N12
CPD_330304,APL001592,H04
CPD_332276,APL001598,L18
CPD_332746,APL001600,K08
CPD_333621,APL001603,C07
CPD_335973,APL001610,E18
CPD_337270,APL001614,I22
CPD_338955,APL001619,J08
CPD_341567,APL001628,G05
CPD_342372,APL001630,H07
CPD_342404,APL001630,H15
CPD_343277,APL001633,I16
CPD_344724,APL001637,J18
CPD_346453,APL001643,E12
CPD_348649,APL001649,F20
CPD_350557,APL001655,P16
CPD_350711,APL001656,E16
CPD_352579,APL001662,I04
CPD_360121,APL001687,B09
CPD_360838,APL001689,L08
CPD_318696,APL001556,O06
CPD_319498,APL001558,J08
CPD_321997,APL001566,B19
CPD_324218,APL001573,F19
CPD_325469,APL001577,N11
CPD_326021,APL001579,M10
CPD_326995,APL001582,K14
CPD_329899,APL001591,I22
CPD_331851,APL001597,H11
CPD_331765,APL001597,K10
CPD_332231,APL001598,P06
CPD_334805,APL001606,D04
CPD_335987,APL001610,A22
CPD_338964,APL001619,L10
CPD_340428,APL001624,E20
CPD_341209,APL001626,F16
CPD_341360,APL001627,C14
CPD_344793,APL001638,E15
CPD_346480,APL001643,K18
CPD_352513,APL001662,E07
CPD_352548,APL001662,K15
CPD_352912,APL001663,E08
CPD_353737,APL001665,J14
CPD_354070,APL001666,F18
CPD_355739,APL001672,A17
CPD_357267,APL001677,A03
CPD_357648,APL001678,A19
CPD_360886,APL001689,L20
CPD_318514,APL001555,B21
CPD_319017,APL001557,A08
CPD_319327,APL001558,A06
CPD_319459,APL001558,J17
CPD_319530,APL001558,J16
CPD_332382,APL001559,E22
CPD_321851,APL001566,M21
CPD_322228,APL001567,E18
CPD_322327,APL001567,N21
CPD_322713,APL001568,D20
CPD_322942,APL001569,B17
CPD_325556,APL001577,L14
CPD_326084,APL001579,L05
CPD_326852,APL001581,N18
CPD_329724,APL001590,L18
CPD_330264,APL001592,H13
CPD_330288,APL001592,H19
CPD_330313,APL001592,J06
CPD_330164,APL001592,M08
CPD_330866,APL001594,L03
CPD_331668,APL001597,G05
CPD_333317,APL001602,C11
CPD_334682,APL001606,M12
CPD_335295,APL001608,K06
CPD_336580,APL001612,C10
CPD_336885,APL001613,G06
CPD_339398,APL001621,K19
CPD_340313,APL001624,O09
CPD_342768,APL001631,D08
CPD_343141,APL001632,H21
CPD_343573,APL001634,K10
CPD_343973,APL001635,L09
CPD_344844,APL001638,K08
CPD_344820,APL001638,K21
CPD_347751,APL001647,A15
CPD_348473,APL001649,E16
CPD_348926,APL001650,B10
CPD_348887,APL001650,D19
CPD_349968,APL001654,E09
CPD_350718,APL001656,C18
CPD_351161,APL001657,J08
CPD_351483,APL001658,B10
CPD_352063,APL001660,B15
CPD_351916,APL001660,E17
CPD_352680,APL001662,D09
CPD_353296,APL001664,H03
CPD_353553,APL001665,I08
CPD_357696,APL001678,A12
CPD_363478,APL001683,B21
CPD_363563,APL001683,L22
CPD_359346,APL001685,C15
CPD_318656,APL001556,M15
CPD_318745,APL001556,A20
CPD_319111,APL001557,N09
CPD_320010,APL001560,A20
CPD_321124,APL001563,L18
CPD_325944,APL001579,C11
CPD_325922,APL001579,G05
CPD_326696,APL001581,E20
CPD_329615,APL001590,B11
CPD_332327,APL001599,A11
CPD_332742,APL001600,C08
CPD_333294,APL001602,E05
CPD_333765,APL001603,D03
CPD_334647,APL001606,G04
CPD_335288,APL001608,M04
CPD_336806,APL001613,I05
CPD_338866,APL001619,P03
CPD_339136,APL001620,E14
CPD_343787,APL001635,G03
CPD_346291,APL001642,B12
CPD_348165,APL001648,M18
CPD_348752,APL001650,C06
CPD_348681,APL001650,E07
CPD_350785,APL001656,J13
CPD_360091,APL001687,E22
CPD_360419,APL001688,F03
CPD_319928,APL001560,M17
CPD_319962,APL001560,A08
CPD_322343,APL001567,N06
CPD_322521,APL001568,A12
CPD_323192,APL001570,G22
CPD_323478,APL001571,G14
CPD_325400,APL001577,C16
CPD_329036,APL001588,H06
CPD_336604,APL001612,C16
CPD_337557,APL001615,G14
CPD_339486,APL001621,K22
CPD_343322,APL001633,D07
CPD_344389,APL001636,L14
CPD_345155,APL001639,O06
CPD_348277,APL001648,N06
CPD_348769,APL001650,E10
CPD_351171,APL001657,N10
CPD_352874,APL001663,I17
CPD_359583,APL001685,N14
CPD_359726,APL001686,K10
CPD_317850,APL001553,N13
CPD_318174,APL001554,F15
CPD_318276,APL001554,B22
CPD_319490,APL001558,J06
CPD_320572,APL001562,E19
CPD_322129,APL001567,O11
CPD_322325,APL001567,J21
CPD_327282,APL001583,I06
CPD_333837,APL001603,D21
CPD_334542,APL001605,F18
CPD_341131,APL001626,J15
CPD_341489,APL001627,H06
CPD_341324,APL001627,K04
CPD_343205,APL001633,I17
CPD_343858,APL001635,E21
CPD_346601,APL001643,N08
CPD_348393,APL001649,E15
CPD_350797,APL001656,B17
CPD_357180,APL001676,D21
CPD_357474,APL001677,B15
CPD_358175,APL001679,P10
CPD_320243,APL001561,C17
CPD_321093,APL001563,N10
CPD_321285,APL001564,O20
CPD_323807,APL001572,O16
CPD_326195,APL001579,J14
CPD_327734,APL001584,F19
CPD_329428,APL001590,I03
CPD_329992,APL001591,D06
CPD_329788,APL001591,K13
CPD_333537,APL001602,L06
CPD_334621,APL001606,C17
CPD_334655,APL001606,G06
CPD_335486,APL001608,N14
CPD_335573,APL001609,O15
CPD_337109,APL001613,H22
CPD_339232,APL001620,L17
CPD_343242,APL001633,C08
CPD_343996,APL001635,J15
CPD_344715,APL001637,H16
CPD_345102,APL001639,E13
CPD_347887,APL001647,B09
CPD_349807,APL001653,D09
CPD_350477,APL001655,P15
CPD_350780,APL001656,P11
CPD_351695,APL001659,K22
CPD_352036,APL001660,J07
CPD_353074,APL001663,L08
CPD_355573,APL001671,B15
CPD_357252,APL001676,D20
CPD_357315,APL001677,C15
CPD_363483,APL001683,L21
CPD_360171,APL001687,F21
CPD_320920,APL001563,O06
CPD_322063,APL001566,F16
CPD_322220,APL001567,E16
CPD_322222,APL001567,I16
CPD_323350,APL001570,H22
CPD_323455,APL001571,I08
CPD_324966,APL001576,M05
CPD_327217,APL001583,G09
CPD_328083,APL001585,B08
CPD_327959,APL001585,I16
CPD_328668,APL001587,D13
CPD_329228,APL001589,I14
CPD_329959,APL001591,B17
CPD_330706,APL001594,K03
CPD_331722,APL001597,C19
CPD_331707,APL001597,E15
CPD_333627,APL001603,O07
CPD_337845,APL001616,K06
CPD_339261,APL001620,F06
CPD_340358,APL001624,I21
CPD_344689,APL001637,D10
CPD_344877,APL001638,M16
CPD_345903,APL001641,H13
CPD_348960,APL001650,F18
CPD_350118,APL001654,B07
CPD_350947,APL001657,M13
CPD_351596,APL001659,C17
CPD_353093,APL001663,B14
CPD_354007,APL001666,H21
CPD_355833,APL001672,M20
CPD_357914,APL001679,E05
CPD_358236,APL001680,I05
CPD_360650,APL001689,C21
CPD_317641,APL001552,J22
CPD_318856,APL001556,P06
CPD_319567,APL001559,E05
CPD_325319,APL001577,O13
CPD_327751,APL001584,H04
CPD_331444,APL001596,G10
CPD_331556,APL001596,H17
CPD_333230,APL001601,D10
CPD_333381,APL001602,C08
CPD_333482,APL001602,N11
CPD_334294,APL001605,E15
CPD_336304,APL001611,K20
CPD_339475,APL001621,E20
CPD_339835,APL001622,N09
CPD_341345,APL001627,E10
CPD_343440,APL001633,B18
CPD_343677,APL001634,L15
CPD_344296,APL001636,B11
CPD_345050,APL001638,N20
CPD_350340,APL001655,M21
CPD_351296,APL001658,G21
CPD_351855,APL001659,L22
CPD_353156,APL001664,O07
CPD_353982,APL001666,F15
CPD_360259,APL001688,E03
CPD_317960,APL001553,J22
CPD_318695,APL001556,M06
CPD_319444,APL001558,L13
CPD_319701,APL001559,C20
CPD_322077,APL001566,B20
CPD_322911,APL001569,D09
CPD_323773,APL001572,K08
CPD_324180,APL001573,J09
CPD_325126,APL001576,N05
CPD_325182,APL001576,N19
CPD_325340,APL001577,I19
CPD_327623,APL001584,E12
CPD_329730,APL001590,H20
CPD_329962,APL001591,H17
CPD_333585,APL001602,L18
CPD_334529,APL001605,L14
CPD_335118,APL001607,J21
CPD_335307,APL001608,C10
CPD_335911,APL001610,I21
CPD_337036,APL001613,F04
CPD_336833,APL001613,O11
CPD_337708,APL001615,F12
CPD_337971,APL001616,H17
CPD_340584,APL001624,N18
CPD_342075,APL001629,F13
CPD_343907,APL001635,G14
CPD_344157,APL001636,K15
CPD_345928,APL001641,J19
CPD_346041,APL001642,K07
CPD_350495,APL001655,D21
CPD_352644,APL001662,K20
CPD_317868,APL001553,B19
CPD_319075,APL001557,E22
CPD_319341,APL001558,M08
CPD_320919,APL001563,M06
CPD_322961,APL001569,H21
CPD_323677,APL001572,E03
CPD_325784,APL001578,D11
CPD_327702,APL001584,D11
CPD_328208,APL001586,K17
CPD_328766,APL001587,H18
CPD_328745,APL001587,N12
CPD_329814,APL001591,O19
CPD_332421,APL001599,A08
CPD_332524,APL001599,P11
CPD_332757,APL001600,A12
CPD_333147,APL001601,N07
CPD_333303,APL001602,G07
CPD_334267,APL001605,O07
CPD_334733,APL001606,D05
CPD_334703,APL001606,G18
CPD_335199,APL001607,L22
CPD_334898,APL001607,M05
CPD_335278,APL001608,I21
CPD_335493,APL001608,N16
CPD_335849,APL001610,K05
CPD_336331,APL001611,B07
CPD_337192,APL001614,M21
CPD_337476,APL001615,E13
CPD_339269,APL001620,F08
CPD_339207,APL001620,J11
CPD_340348,APL001624,E19
CPD_340408,APL001624,M14
CPD_340954,APL001626,E11
CPD_341829,APL001628,H12
CPD_343204,APL001633,G17
CPD_343295,APL001633,M20
CPD_343487,APL001634,O07
CPD_344822,APL001638,O21
CPD_345864,APL001641,J03
CPD_346970,APL001644,B22
CPD_347823,APL001647,A14
CPD_347824,APL001647,C14
CPD_347781,APL001647,M21
CPD_350729,APL001656,I20
CPD_355905,APL001672,B19
CPD_355816,APL001672,K16
CPD_358523,APL001680,J18
CPD_359320,APL001685,O07
CPD_317509,APL001552,B09
CPD_322070,APL001566,D18
CPD_322085,APL001566,B22
CPD_322931,APL001569,L13
CPD_323515,APL001571,B03
CPD_324060,APL001573,I19
CPD_325099,APL001576,G20
CPD_326602,APL001581,I15
CPD_327290,APL001583,I08
CPD_328350,APL001586,H13
CPD_328925,APL001588,I18
CPD_329704,APL001590,D14
CPD_329690,APL001590,H10
CPD_330116,APL001592,K15
CPD_330544,APL001593,H03
CPD_331716,APL001597,G17
CPD_333529,APL001602,L04
CPD_333707,APL001603,O08
CPD_335206,APL001608,I03
CPD_339757,APL001622,O10
CPD_341188,APL001626,L10
CPD_344305,APL001636,D13
CPD_344872,APL001638,C16
CPD_359259,APL001650,N15
CPD_349879,APL001653,D08
CPD_350525,APL001655,P08
CPD_350930,APL001657,K09
CPD_354328,APL001667,P21
CPD_356949,APL001676,A03
CPD_358386,APL001680,F03
CPD_358532,APL001680,L20
CPD_359938,APL001687,C03
CPD_360023,APL001687,M04
CPD_360495,APL001688,N21
CPD_360858,APL001689,D14
CPD_321367,APL001564,D21
CPD_322814,APL001569,M04
CPD_324132,APL001573,I18
CPD_325054,APL001576,M08
CPD_327367,APL001583,D07
CPD_331531,APL001596,F11
CPD_332289,APL001598,F22
CPD_333606,APL001603,E03
CPD_337559,APL001615,K14
CPD_339485,APL001621,I22
CPD_340571,APL001624,D16
CPD_343654,APL001634,N09
CPD_343966,APL001635,N07
CPD_344767,APL001638,O07
CPD_345103,APL001639,G13
CPD_346360,APL001643,K07
CPD_346537,APL001643,N11
CPD_349074,APL001651,I06
CPD_349303,APL001652,C03
CPD_352162,APL001660,H20
CPD_352269,APL001661,M06
CPD_352802,APL001662,J20
CPD_353506,APL001665,K15
CPD_359650,APL001686,C11
CPD_360331,APL001688,E21
CPD_320856,APL001563,O09
CPD_327001,APL001582,G16
CPD_327942,APL001585,G12
CPD_330067,APL001592,I03
CPD_332867,APL001600,N17
CPD_333630,APL001603,E09
CPD_334509,APL001605,D10
CPD_334486,APL001605,F04
CPD_335069,APL001607,F09
CPD_336848,APL001613,M15
CPD_341728,APL001628,N05
CPD_343218,APL001633,C21
CPD_344621,APL001637,L11
CPD_346612,APL001643,D12
CPD_347582,APL001646,P11
CPD_347846,APL001647,O18
CPD_348158,APL001648,O16
CPD_349137,APL001651,G22
CPD_351851,APL001659,D22
CPD_353873,APL001666,I08
CPD_359902,APL001686,L14
CPD_360527,APL001688,N10
CPD_319850,APL001559,B20
CPD_320456,APL001561,N10
CPD_320597,APL001562,G06
CPD_320647,APL001562,M18
CPD_320975,APL001563,M20
CPD_322243,APL001567,C22
CPD_322337,APL001567,B06
CPD_322638,APL001568,N19
CPD_322958,APL001569,B21
CPD_323385,APL001571,M09
CPD_323617,APL001571,N08
CPD_324188,APL001573,J11
CPD_325877,APL001578,N14
CPD_330490,APL001593,K10
CPD_332710,APL001600,C19
CPD_333905,APL001603,L18
CPD_334689,APL001606,K14
CPD_336409,APL001611,N06
CPD_339028,APL001620,M05
CPD_339766,APL001622,A14
CPD_339792,APL001622,E20
CPD_341253,APL001627,M05
CPD_344395,APL001636,H16
CPD_344650,APL001637,F19
CPD_346408,APL001643,K19
CPD_347773,APL001647,M19
CPD_349312,APL001652,E05
CPD_350680,APL001656,E08
CPD_350737,APL001656,I22
CPD_351290,APL001658,K19
CPD_351651,APL001659,A12
CPD_352170,APL001660,H22
CPD_353173,APL001664,A13
CPD_359178,APL001682,P22
CPD_359789,APL001686,J05
CPD_317379,APL001552,M15
CPD_318235,APL001554,P10
CPD_322247,APL001567,K22
CPD_322429,APL001568,I07
CPD_323872,APL001572,B13
CPD_324253,APL001573,L08
CPD_324877,APL001575,L04
CPD_326240,APL001580,C05
CPD_326376,APL001580,C20
CPD_327235,APL001583,K13
CPD_327244,APL001583,M15
CPD_327710,APL001584,D13
CPD_328479,APL001587,I05
CPD_332102,APL001598,M14
CPD_333868,APL001603,B10
CPD_334374,APL001605,E16
CPD_336088,APL001610,L06
CPD_336537,APL001612,M17
CPD_337598,APL001615,J03
CPD_338036,APL001616,J14
CPD_339393,APL001621,A19
CPD_339463,APL001621,M16
CPD_340511,APL001624,L19
CPD_342809,APL001631,F18
CPD_344493,APL001637,K19
CPD_344910,APL001638,P03
CPD_349038,APL001651,A17
CPD_349053,APL001651,O19
CPD_349989,APL001654,O13
CPD_350922,APL001657,K07
CPD_351429,APL001658,D15
CPD_351517,APL001658,F18
CPD_357019,APL001676,M19
CPD_363438,APL001683,P09
CPD_363733,APL001684,B05
CPD_359897,APL001686,B14
CPD_359939,APL001687,E03
CPD_323540,APL001571,D09
CPD_323632,APL001571,L12
CPD_324694,APL001575,M17
CPD_325037,APL001576,K04
CPD_325370,APL001577,G08
CPD_326586,APL001581,I11
CPD_329872,APL001591,C16
CPD_330665,APL001593,J14
CPD_331735,APL001597,M21
CPD_332794,APL001600,K20
CPD_333906,APL001603,N18
CPD_338870,APL001619,H05
CPD_347501,APL001619,H15
CPD_341771,APL001628,D17
CPD_341566,APL001628,E05
CPD_345305,APL001639,L04
CPD_345733,APL001641,C11
CPD_346356,APL001643,C07
CPD_347137,APL001645,O22
CPD_349722,APL001653,I08
CPD_350389,APL001655,O14
CPD_350843,APL001656,N08
CPD_352829,APL001663,O05
CPD_353159,APL001664,E09
CPD_353455,APL001665,E03
CPD_318625,APL001556,O07
CPD_321103,APL001563,B14
CPD_321112,APL001563,D16
CPD_321921,APL001566,I20
CPD_322029,APL001566,B08
CPD_322182,APL001567,I06
CPD_325241,APL001576,D16
CPD_326326,APL001580,O06
CPD_326607,APL001581,C17
CPD_328364,APL001586,D17
CPD_328655,APL001587,J09
CPD_328903,APL001588,M12
CPD_328911,APL001588,M14
CPD_329140,APL001589,G11
CPD_329986,APL001591,H04
CPD_330034,APL001591,H16
CPD_330958,APL001594,F08
CPD_335026,APL001607,M18
CPD_336089,APL001610,N06
CPD_337696,APL001615,N08
CPD_338854,APL001619,G22
CPD_339016,APL001620,E03
CPD_339774,APL001622,A16
CPD_340387,APL001624,C10
CPD_343034,APL001632,J14
CPD_343303,APL001633,M22
CPD_344324,APL001636,J17
CPD_345166,APL001639,E10
CPD_345647,APL001640,H10
CPD_346372,APL001643,C11
CPD_348704,APL001650,C13
CPD_349680,APL001653,E17
CPD_355836,APL001672,C22
CPD_358336,APL001680,A12
CPD_359354,APL001685,C17
CPD_318911,APL001556,N20
CPD_318983,APL001557,M17
CPD_319093,APL001557,J05
CPD_320282,APL001561,A08
CPD_320418,APL001561,B21
CPD_323770,APL001572,E08
CPD_326364,APL001580,K16
CPD_327116,APL001582,N04
CPD_328397,APL001586,F06
CPD_329331,APL001589,H19
CPD_330255,APL001592,D11
CPD_330162,APL001592,G08
CPD_331928,APL001597,B12
CPD_331866,APL001597,F15
CPD_333431,APL001602,G20
CPD_333432,APL001602,I20
CPD_334855,APL001606,H16
CPD_334587,APL001606,O07
CPD_334905,APL001607,K07
CPD_337619,APL001615,D09
CPD_337556,APL001615,E14
CPD_337735,APL001615,L18
CPD_341043,APL001626,I14
CPD_341586,APL001628,M09
CPD_343454,APL001633,N20
CPD_344439,APL001637,O05
CPD_346976,APL001644,N22
CPD_347733,APL001647,M09
CPD_348641,APL001649,F18
CPD_351454,APL001658,H21
CPD_353413,APL001664,B14
CPD_359010,APL001682,M20
CPD_320041,APL001560,P05
CPD_320723,APL001562,F17
CPD_320891,APL001563,E19
CPD_321140,APL001563,L22
CPD_321678,APL001565,B19
CPD_322257,APL001567,P03
CPD_322495,APL001568,M04
CPD_324163,APL001573,H05
CPD_325179,APL001576,H19
CPD_325101,APL001576,K20
CPD_325629,APL001578,M11
CPD_327100,APL001582,N19
CPD_329866,APL001591,G14
CPD_330228,APL001592,N03
CPD_330865,APL001594,J03
CPD_334401,APL001605,K22
CPD_335200,APL001607,N22
CPD_335932,APL001610,C08
CPD_337233,APL001614,O12
CPD_338337,APL001617,F10
CPD_338903,APL001619,J13
CPD_343380,APL001633,J21
CPD_343278,APL001633,K16
CPD_343318,APL001633,L05
CPD_350575,APL001655,D22
CPD_351011,APL001657,M10
CPD_351768,APL001659,N19
CPD_352366,APL001661,P09
CPD_352866,APL001663,I15
CPD_353833,APL001666,I17
CPD_355110,APL001670,A19
CPD_355444,APL001671,O21
CPD_356384,APL001674,A21
CPD_358381,APL001680,K22
CPD_363819,APL001684,P06
CPD_318594,APL001555,B22
CPD_321573,APL001565,O12
CPD_323794,APL001572,E14
CPD_323877,APL001572,L13
CPD_325832,APL001578,D04
CPD_328109,APL001585,F14
CPD_328080,APL001585,L06
CPD_329682,APL001590,H08
CPD_329896,APL001591,C22
CPD_329801,APL001591,E17
CPD_333816,APL001603,J15
CPD_336884,APL001613,E06
CPD_337736,APL001615,N18
CPD_338026,APL001616,F12
CPD_339031,APL001620,C07
CPD_339424,APL001621,O06
CPD_340307,APL001624,C09
CPD_341088,APL001626,D05
CPD_342624,APL001631,C12
CPD_343014,APL001632,B10
CPD_343988,APL001635,J13
CPD_345129,APL001639,K19
CPD_345441,APL001640,K17
CPD_348047,APL001648,A09
CPD_349679,APL001653,C17
CPD_351392,APL001658,J05
CPD_352748,APL001662,L06
CPD_353112,APL001663,H18
CPD_357713,APL001678,C16
CPD_359227,APL001683,A15
CPD_359458,APL001685,D03
CPD_317717,APL001553,C21
CPD_319027,APL001557,E10
CPD_321812,APL001566,M11
CPD_322454,APL001568,K13
CPD_323395,APL001571,A13
CPD_323496,APL001571,K18
CPD_323814,APL001572,M18
CPD_324182,APL001573,N09
CPD_328871,APL001588,M04
CPD_329592,APL001590,D05
CPD_329780,APL001591,K11
CPD_331769,APL001597,C12
CPD_333387,APL001602,O08
CPD_339954,APL001622,L20
CPD_340979,APL001626,I17
CPD_344412,APL001636,J20
CPD_344350,APL001636,N04
CPD_348336,APL001648,D22
CPD_349383,APL001652,C04
CPD_352923,APL001663,K10
CPD_356118,APL001673,A14
CPD_359810,APL001686,D11
CPD_360027,APL001687,E06
CPD_320153,APL001560,P14
CPD_322434,APL001568,C09
CPD_323640,APL001571,L14
CPD_323944,APL001572,B12
CPD_324276,APL001573,J14
CPD_325746,APL001578,G22
CPD_325968,APL001579,C17
CPD_327736,APL001584,J19
CPD_327988,APL001585,D03
CPD_328270,APL001586,G14
CPD_328998,APL001588,L15
CPD_329817,APL001591,E21
CPD_329860,APL001591,K12
CPD_334773,APL001606,D15
CPD_334575,APL001606,G05
CPD_335073,APL001607,N09
